Country Code,Year,Old Value,New Value
SVK,1979,,
SVN,1979,,
SWE,1979,,
SWZ,1979,,
SXM,1979,,
SYC,1979,,
SYR,1979,,
TCA,1979,,
TCD,1979,,
TEA,1979,,
TEC,1979,,
TGO,1979,,
THA,1979,,
TJK,1979,,
TKM,1979,,
TLA,1979,,
TLS,1979,,
TMN,1979,,
TON,1979,,
TSA,1979,,
TSS,1979,,
TTO,1979,,
TUN,1979,,
TUR,1979,,
TUV,1979,,
TZA,1979,,
UGA,1979,,
UKR,1979,,
UMC,1979,,
URY,1979,,
USA,1979,,
UZB,1979,,
VCT,1979,,
VEN,1979,,
VGB,1979,,
VIR,1979,,
VNM,1979,,
VUT,1979,,
WLD,1979,,
WSM,1979,,
XKX,1979,,
YEM,1979,,
ZAF,1979,,
ZMB,1979,,
ZWE,1979,,
ABW,1980,,
AFE,1980,,
AFG,1980,,
AFW,1980,,
AGO,1980,,
ALB,1980,,
AND,1980,,
ARB,1980,,
ARE,1980,,
ARG,1980,,
ARM,1980,,
ASM,1980,,
ATG,1980,,
AUS,1980,,
AUT,1980,,
AZE,1980,,
BDI,1980,,
BEL,1980,,
BEN,1980,,
BFA,1980,,
BGD,1980,,
BGR,1980,,
BHR,1980,,
BHS,1980,,
BIH,1980,,
BLR,1980,,
BLZ,1980,,
BMU,1980,,
BOL,1980,,
BRA,1980,,
BRB,1980,,
BRN,1980,,
BTN,1980,,
BWA,1980,,
CAF,1980,,
CAN,1980,,
CEB,1980,,
CHE,1980,,
CHI,1980,,
CHL,1980,,
CHN,1980,,
CIV,1980,,
CMR,1980,,
COD,1980,,
COG,1980,,
COL,1980,,
COM,1980,,
CPV,1980,,
CRI,1980,,
CSS,1980,,
CUB,1980,,
CUW,1980,,
CYM,1980,,
CYP,1980,,
CZE,1980,,
DEU,1980,,
DJI,1980,,
DMA,1980,,
DNK,1980,,
DOM,1980,,
DZA,1980,,
EAP,1980,,
EAR,1980,,
EAS,1980,,
ECA,1980,,
ECS,1980,,
ECU,1980,,
EGY,1980,,
EMU,1980,,
ERI,1980,,
ESP,1980,,
EST,1980,,
ETH,1980,,
EUU,1980,,
FCS,1980,,
FIN,1980,,
FJI,1980,,
FRA,1980,,
FRO,1980,,
FSM,1980,,
GAB,1980,,
GBR,1980,,
GEO,1980,,
GHA,1980,,
GIB,1980,,
GIN,1980,,
GMB,1980,,
GNB,1980,,
GNQ,1980,,
GRC,1980,,
GRD,1980,,
GRL,1980,,
GTM,1980,,
GUM,1980,,
GUY,1980,,
HIC,1980,,
HKG,1980,,
HND,1980,,
HPC,1980,,
HRV,1980,,
HTI,1980,,
HUN,1980,,
IBD,1980,,
IBT,1980,,
IDA,1980,,
IDB,1980,,
IDN,1980,,
IDX,1980,,
IMN,1980,,
IND,1980,,
INX,1980,,
IRL,1980,,
IRN,1980,,
IRQ,1980,,
ISL,1980,,
ISR,1980,,
ITA,1980,,
JAM,1980,,
JOR,1980,,
JPN,1980,,
KAZ,1980,,
KEN,1980,,
KGZ,1980,,
KHM,1980,,
KIR,1980,,
KNA,1980,,
KOR,1980,,
KWT,1980,,
LAC,1980,,
LAO,1980,,
LBN,1980,,
LBR,1980,,
LBY,1980,,
LCA,1980,,
LCN,1980,,
LDC,1980,,
LIC,1980,,
LIE,1980,,
LKA,1980,,
LMC,1980,,
LMY,1980,,
LSO,1980,,
LTE,1980,,
LTU,1980,,
LUX,1980,,
LVA,1980,,
MAC,1980,,
MAF,1980,,
MAR,1980,,
MCO,1980,,
MDA,1980,,
MDG,1980,,
MDV,1980,,
MEA,1980,,
MEX,1980,,
MHL,1980,,
MIC,1980,,
MKD,1980,,
MLI,1980,,
MLT,1980,,
MMR,1980,,
MNA,1980,,
MNE,1980,,
MNG,1980,,
MNP,1980,,
MOZ,1980,,
MRT,1980,,
MUS,1980,,
MWI,1980,,
MYS,1980,,
NAC,1980,,
NAM,1980,,
NCL,1980,,
NER,1980,,
NGA,1980,,
NIC,1980,,
NLD,1980,,
NOR,1980,,
NPL,1980,,
NRU,1980,,
NZL,1980,,
OED,1980,,
OMN,1980,,
OSS,1980,,
PAK,1980,,
PAN,1980,,
PER,1980,,
PHL,1980,,
PLW,1980,,
PNG,1980,,
POL,1980,,
PRE,1980,,
PRI,1980,,
PRK,1980,,
PRT,1980,,
PRY,1980,,
PSE,1980,,
PSS,1980,,
PST,1980,,
PYF,1980,,
QAT,1980,,
ROU,1980,,
RUS,1980,,
RWA,1980,,
SAS,1980,,
SAU,1980,,
SDN,1980,,
SEN,1980,,
SGP,1980,,
SLB,1980,,
SLE,1980,,
SLV,1980,,
SMR,1980,,
SOM,1980,,
SRB,1980,,
SSA,1980,,
SSD,1980,,
SSF,1980,,
SST,1980,,
STP,1980,,
SUR,1980,,
SVK,1980,,
SVN,1980,,
SWE,1980,,
SWZ,1980,,
SXM,1980,,
SYC,1980,,
SYR,1980,,
TCA,1980,,
TCD,1980,,
TEA,1980,,
TEC,1980,,
TGO,1980,,
THA,1980,,
TJK,1980,,
TKM,1980,,
TLA,1980,,
TLS,1980,,
TMN,1980,,
TON,1980,,
TSA,1980,,
TSS,1980,,
TTO,1980,,
TUN,1980,,
TUR,1980,,
TUV,1980,,
TZA,1980,,
UGA,1980,,
UKR,1980,,
UMC,1980,,
URY,1980,,
USA,1980,,
UZB,1980,,
VCT,1980,,
VEN,1980,,
VGB,1980,,
VIR,1980,,
VNM,1980,,
VUT,1980,,
WLD,1980,,
WSM,1980,,
XKX,1980,,
YEM,1980,,
ZAF,1980,,
ZMB,1980,,
ZWE,1980,,
ABW,1981,,
AFE,1981,,
AFG,1981,,
AFW,1981,,
AGO,1981,,
ALB,1981,,
AND,1981,,
ARB,1981,,
ARE,1981,,
ARG,1981,,
ARM,1981,,
ASM,1981,,
ATG,1981,,
AUS,1981,,
AUT,1981,,
AZE,1981,,
BDI,1981,,
BEL,1981,,
BEN,1981,,
BFA,1981,,
BGD,1981,,
BGR,1981,,
BHR,1981,,
BHS,1981,,
BIH,1981,,
BLR,1981,,
BLZ,1981,,
BMU,1981,,
BOL,1981,,
BRA,1981,,
BRB,1981,,
BRN,1981,,
BTN,1981,,
BWA,1981,,
CAF,1981,,
CAN,1981,,
CEB,1981,,
CHE,1981,,
CHI,1981,,
CHL,1981,,
CHN,1981,,
CIV,1981,,
CMR,1981,,
COD,1981,,
COG,1981,,
COL,1981,,
COM,1981,,
CPV,1981,,
CRI,1981,,
CSS,1981,,
CUB,1981,,
CUW,1981,,
CYM,1981,,
CYP,1981,,
CZE,1981,,
DEU,1981,,
DJI,1981,,
DMA,1981,,
DNK,1981,,
DOM,1981,,
DZA,1981,,
EAP,1981,,
EAR,1981,,
EAS,1981,,
ECA,1981,,
ECS,1981,,
ECU,1981,,
EGY,1981,,
EMU,1981,,
ERI,1981,,
ESP,1981,,
EST,1981,,
ETH,1981,,
EUU,1981,,
FCS,1981,,
FIN,1981,,
FJI,1981,,
FRA,1981,,
FRO,1981,,
FSM,1981,,
GAB,1981,,
GBR,1981,,
GEO,1981,,
GHA,1981,,
GIB,1981,,
GIN,1981,,
GMB,1981,,
GNB,1981,,
GNQ,1981,,
GRC,1981,,
GRD,1981,,
GRL,1981,,
GTM,1981,,
GUM,1981,,
GUY,1981,,
HIC,1981,,
HKG,1981,,
HND,1981,,
HPC,1981,,
HRV,1981,,
HTI,1981,,
HUN,1981,,
IBD,1981,,
IBT,1981,,
IDA,1981,,
IDB,1981,,
IDN,1981,,
IDX,1981,,
IMN,1981,,
IND,1981,,
INX,1981,,
IRL,1981,,
IRN,1981,,
IRQ,1981,,
ISL,1981,,
ISR,1981,,
ITA,1981,,
JAM,1981,,
JOR,1981,,
JPN,1981,,
KAZ,1981,,
KEN,1981,,
KGZ,1981,,
KHM,1981,,
KIR,1981,,
KNA,1981,,
KOR,1981,,
KWT,1981,,
LAC,1981,,
LAO,1981,,
LBN,1981,,
LBR,1981,,
LBY,1981,,
LCA,1981,,
LCN,1981,,
LDC,1981,,
LIC,1981,,
LIE,1981,,
LKA,1981,,
LMC,1981,,
LMY,1981,,
LSO,1981,,
LTE,1981,,
LTU,1981,,
LUX,1981,,
LVA,1981,,
MAC,1981,,
MAF,1981,,
MAR,1981,,
MCO,1981,,
MDA,1981,,
MDG,1981,,
MDV,1981,,
MEA,1981,,
MEX,1981,,
MHL,1981,,
MIC,1981,,
MKD,1981,,
MLI,1981,,
MLT,1981,,
MMR,1981,,
MNA,1981,,
MNE,1981,,
MNG,1981,,
MNP,1981,,
MOZ,1981,,
MRT,1981,,
MUS,1981,,
MWI,1981,,
MYS,1981,,
NAC,1981,,
NAM,1981,,
NCL,1981,,
NER,1981,,
NGA,1981,,
NIC,1981,,
NLD,1981,,
NOR,1981,,
NPL,1981,,
NRU,1981,,
NZL,1981,,
OED,1981,,
OMN,1981,,
OSS,1981,,
PAK,1981,,
PAN,1981,,
PER,1981,,
PHL,1981,,
PLW,1981,,
PNG,1981,,
POL,1981,,
PRE,1981,,
PRI,1981,,
PRK,1981,,
PRT,1981,,
PRY,1981,,
PSE,1981,,
PSS,1981,,
PST,1981,,
PYF,1981,,
QAT,1981,,
ROU,1981,,
RUS,1981,,
RWA,1981,,
SAS,1981,,
SAU,1981,,
SDN,1981,,
SEN,1981,,
SGP,1981,,
SLB,1981,,
SLE,1981,,
SLV,1981,,
SMR,1981,,
SOM,1981,,
SRB,1981,,
SSA,1981,,
SSD,1981,,
SSF,1981,,
SST,1981,,
STP,1981,,
SUR,1981,,
SVK,1981,,
SVN,1981,,
SWE,1981,,
SWZ,1981,,
SXM,1981,,
SYC,1981,,
SYR,1981,,
TCA,1981,,
TCD,1981,,
TEA,1981,,
TEC,1981,,
TGO,1981,,
THA,1981,,
TJK,1981,,
TKM,1981,,
TLA,1981,,
TLS,1981,,
TMN,1981,,
TON,1981,,
TSA,1981,,
TSS,1981,,
TTO,1981,,
TUN,1981,,
TUR,1981,,
TUV,1981,,
TZA,1981,,
UGA,1981,,
UKR,1981,,
UMC,1981,,
URY,1981,,
USA,1981,,
UZB,1981,,
VCT,1981,,
VEN,1981,,
VGB,1981,,
VIR,1981,,
VNM,1981,,
VUT,1981,,
WLD,1981,,
WSM,1981,,
XKX,1981,,
YEM,1981,,
ZAF,1981,,
ZMB,1981,,
ZWE,1981,,
ABW,1982,,
AFE,1982,,
AFG,1982,,
AFW,1982,,
AGO,1982,,
ALB,1982,,
AND,1982,,
ARB,1982,,
ARE,1982,,
ARG,1982,,
ARM,1982,,
ASM,1982,,
ATG,1982,,
AUS,1982,,
AUT,1982,,
AZE,1982,,
BDI,1982,,
BEL,1982,,
BEN,1982,,
BFA,1982,,
BGD,1982,,
BGR,1982,,
BHR,1982,,
BHS,1982,,
BIH,1982,,
BLR,1982,,
BLZ,1982,,
BMU,1982,,
BOL,1982,,
BRA,1982,,
BRB,1982,,
BRN,1982,,
BTN,1982,,
BWA,1982,,
CAF,1982,,
CAN,1982,,
CEB,1982,,
CHE,1982,,
CHI,1982,,
CHL,1982,,
CHN,1982,,
CIV,1982,,
CMR,1982,,
COD,1982,,
COG,1982,,
COL,1982,,
COM,1982,,
CPV,1982,,
CRI,1982,,
CSS,1982,,
CUB,1982,,
CUW,1982,,
CYM,1982,,
CYP,1982,,
CZE,1982,,
DEU,1982,,
DJI,1982,,
DMA,1982,,
DNK,1982,,
DOM,1982,,
DZA,1982,,
EAP,1982,,
EAR,1982,,
EAS,1982,,
ECA,1982,,
ECS,1982,,
ECU,1982,,
EGY,1982,,
EMU,1982,,
ERI,1982,,
ESP,1982,,
EST,1982,,
ETH,1982,,
EUU,1982,,
FCS,1982,,
FIN,1982,,
FJI,1982,,
FRA,1982,,
FRO,1982,,
FSM,1982,,
GAB,1982,,
GBR,1982,,
GEO,1982,,
GHA,1982,,
GIB,1982,,
GIN,1982,,
GMB,1982,,
GNB,1982,,
GNQ,1982,,
GRC,1982,,
GRD,1982,,
GRL,1982,,
GTM,1982,,
GUM,1982,,
GUY,1982,,
HIC,1982,,
HKG,1982,,
HND,1982,,
HPC,1982,,
HRV,1982,,
HTI,1982,,
HUN,1982,,
IBD,1982,,
IBT,1982,,
IDA,1982,,
IDB,1982,,
IDN,1982,,
IDX,1982,,
IMN,1982,,
IND,1982,,
INX,1982,,
IRL,1982,,
IRN,1982,,
IRQ,1982,,
ISL,1982,,
ISR,1982,,
ITA,1982,,
JAM,1982,,
JOR,1982,,
JPN,1982,,
KAZ,1982,,
KEN,1982,,
KGZ,1982,,
KHM,1982,,
KIR,1982,,
KNA,1982,,
KOR,1982,,
KWT,1982,,
LAC,1982,,
LAO,1982,,
LBN,1982,,
LBR,1982,,
LBY,1982,,
LCA,1982,,
LCN,1982,,
LDC,1982,,
LIC,1982,,
LIE,1982,,
LKA,1982,,
LMC,1982,,
LMY,1982,,
LSO,1982,,
LTE,1982,,
LTU,1982,,
LUX,1982,,
LVA,1982,,
MAC,1982,,
MAF,1982,,
MAR,1982,,
MCO,1982,,
MDA,1982,,
MDG,1982,,
MDV,1982,,
MEA,1982,,
MEX,1982,,
MHL,1982,,
MIC,1982,,
MKD,1982,,
MLI,1982,,
MLT,1982,,
MMR,1982,,
MNA,1982,,
MNE,1982,,
MNG,1982,,
MNP,1982,,
MOZ,1982,,
MRT,1982,,
MUS,1982,,
MWI,1982,,
MYS,1982,,
NAC,1982,,
NAM,1982,,
NCL,1982,,
NER,1982,,
NGA,1982,,
NIC,1982,,
NLD,1982,,
NOR,1982,,
NPL,1982,,
NRU,1982,,
NZL,1982,,
OED,1982,,
OMN,1982,,
OSS,1982,,
PAK,1982,,
PAN,1982,,
PER,1982,,
PHL,1982,,
PLW,1982,,
PNG,1982,,
POL,1982,,
PRE,1982,,
PRI,1982,,
PRK,1982,,
PRT,1982,,
PRY,1982,,
PSE,1982,,
PSS,1982,,
PST,1982,,
PYF,1982,,
QAT,1982,,
ROU,1982,,
RUS,1982,,
RWA,1982,,
SAS,1982,,
SAU,1982,,
SDN,1982,,
SEN,1982,,
SGP,1982,,
SLB,1982,,
SLE,1982,,
SLV,1982,,
SMR,1982,,
SOM,1982,,
SRB,1982,,
SSA,1982,,
SSD,1982,,
SSF,1982,,
SST,1982,,
STP,1982,,
SUR,1982,,
SVK,1982,,
SVN,1982,,
SWE,1982,,
SWZ,1982,,
SXM,1982,,
SYC,1982,,
SYR,1982,,
TCA,1982,,
TCD,1982,,
TEA,1982,,
TEC,1982,,
TGO,1982,,
THA,1982,,
TJK,1982,,
TKM,1982,,
TLA,1982,,
TLS,1982,,
TMN,1982,,
TON,1982,,
TSA,1982,,
TSS,1982,,
TTO,1982,,
TUN,1982,,
TUR,1982,,
TUV,1982,,
TZA,1982,,
UGA,1982,,
UKR,1982,,
UMC,1982,,
URY,1982,,
USA,1982,,
UZB,1982,,
VCT,1982,,
VEN,1982,,
VGB,1982,,
VIR,1982,,
VNM,1982,,
VUT,1982,,
WLD,1982,,
WSM,1982,,
XKX,1982,,
YEM,1982,,
ZAF,1982,,
ZMB,1982,,
ZWE,1982,,
ABW,1983,,
AFE,1983,,
AFG,1983,,
AFW,1983,,
AGO,1983,,
ALB,1983,,
AND,1983,,
ARB,1983,,
ARE,1983,,
ARG,1983,,
ARM,1983,,
ASM,1983,,
ATG,1983,,
AUS,1983,,
AUT,1983,,
AZE,1983,,
BDI,1983,,
BEL,1983,,
BEN,1983,,
BFA,1983,,
BGD,1983,,
BGR,1983,,
BHR,1983,,
BHS,1983,,
BIH,1983,,
BLR,1983,,
BLZ,1983,,
BMU,1983,,
BOL,1983,,
BRA,1983,,
BRB,1983,,
BRN,1983,,
BTN,1983,,
BWA,1983,,
CAF,1983,,
CAN,1983,,
CEB,1983,,
CHE,1983,,
CHI,1983,,
CHL,1983,,
CHN,1983,,
CIV,1983,,
CMR,1983,,
COD,1983,,
COG,1983,,
COL,1983,,
COM,1983,,
CPV,1983,,
CRI,1983,,
CSS,1983,,
CUB,1983,,
CUW,1983,,
CYM,1983,,
CYP,1983,,
CZE,1983,,
DEU,1983,,
DJI,1983,,
DMA,1983,,
DNK,1983,,
DOM,1983,,
DZA,1983,,
EAP,1983,,
EAR,1983,,
EAS,1983,,
ECA,1983,,
ECS,1983,,
ECU,1983,,
EGY,1983,,
EMU,1983,,
ERI,1983,,
ESP,1983,,
EST,1983,,
ETH,1983,,
EUU,1983,,
FCS,1983,,
FIN,1983,,
FJI,1983,,
FRA,1983,,
FRO,1983,,
FSM,1983,,
GAB,1983,,
GBR,1983,,
GEO,1983,,
GHA,1983,,
GIB,1983,,
GIN,1983,,
GMB,1983,,
GNB,1983,,
GNQ,1983,,
GRC,1983,,
GRD,1983,,
GRL,1983,,
GTM,1983,,
GUM,1983,,
GUY,1983,,
HIC,1983,,
HKG,1983,,
HND,1983,,
HPC,1983,,
HRV,1983,,
HTI,1983,,
HUN,1983,,
IBD,1983,,
IBT,1983,,
IDA,1983,,
IDB,1983,,
IDN,1983,,
IDX,1983,,
IMN,1983,,
IND,1983,,
INX,1983,,
IRL,1983,,
IRN,1983,,
IRQ,1983,,
ISL,1983,,
ISR,1983,,
ITA,1983,,
JAM,1983,,
JOR,1983,,
JPN,1983,,
KAZ,1983,,
KEN,1983,,
KGZ,1983,,
KHM,1983,,
KIR,1983,,
KNA,1983,,
KOR,1983,,
KWT,1983,,
LAC,1983,,
LAO,1983,,
LBN,1983,,
LBR,1983,,
LBY,1983,,
LCA,1983,,
LCN,1983,,
LDC,1983,,
LIC,1983,,
LIE,1983,,
LKA,1983,,
LMC,1983,,
LMY,1983,,
LSO,1983,,
LTE,1983,,
LTU,1983,,
LUX,1983,,
LVA,1983,,
MAC,1983,,
MAF,1983,,
MAR,1983,,
MCO,1983,,
MDA,1983,,
MDG,1983,,
MDV,1983,,
MEA,1983,,
MEX,1983,,
MHL,1983,,
MIC,1983,,
MKD,1983,,
MLI,1983,,
MLT,1983,,
MMR,1983,,
MNA,1983,,
MNE,1983,,
MNG,1983,,
MNP,1983,,
MOZ,1983,,
MRT,1983,,
MUS,1983,,
MWI,1983,,
MYS,1983,,
NAC,1983,,
NAM,1983,,
NCL,1983,,
NER,1983,,
NGA,1983,,
NIC,1983,,
NLD,1983,,
NOR,1983,,
NPL,1983,,
NRU,1983,,
NZL,1983,,
OED,1983,,
OMN,1983,,
OSS,1983,,
PAK,1983,,
PAN,1983,,
PER,1983,,
PHL,1983,,
PLW,1983,,
PNG,1983,,
POL,1983,,
PRE,1983,,
PRI,1983,,
PRK,1983,,
PRT,1983,,
PRY,1983,,
PSE,1983,,
PSS,1983,,
PST,1983,,
PYF,1983,,
QAT,1983,,
ROU,1983,,
RUS,1983,,
RWA,1983,,
SAS,1983,,
SAU,1983,,
SDN,1983,,
SEN,1983,,
SGP,1983,,
SLB,1983,,
SLE,1983,,
SLV,1983,,
SMR,1983,,
SOM,1983,,
SRB,1983,,
SSA,1983,,
SSD,1983,,
SSF,1983,,
SST,1983,,
STP,1983,,
SUR,1983,,
SVK,1983,,
SVN,1983,,
SWE,1983,,
SWZ,1983,,
SXM,1983,,
SYC,1983,,
SYR,1983,,
TCA,1983,,
TCD,1983,,
TEA,1983,,
TEC,1983,,
TGO,1983,,
THA,1983,,
TJK,1983,,
TKM,1983,,
TLA,1983,,
TLS,1983,,
TMN,1983,,
TON,1983,,
TSA,1983,,
TSS,1983,,
TTO,1983,,
TUN,1983,,
TUR,1983,,
TUV,1983,,
TZA,1983,,
UGA,1983,,
UKR,1983,,
UMC,1983,,
URY,1983,,
USA,1983,,
UZB,1983,,
VCT,1983,,
VEN,1983,,
VGB,1983,,
VIR,1983,,
VNM,1983,,
VUT,1983,,
WLD,1983,,
WSM,1983,,
XKX,1983,,
YEM,1983,,
ZAF,1983,,
ZMB,1983,,
ZWE,1983,,
ABW,1984,,
AFE,1984,,
AFG,1984,,
AFW,1984,,
AGO,1984,,
ALB,1984,,
AND,1984,,
ARB,1984,,
ARE,1984,,
ARG,1984,,
ARM,1984,,
ASM,1984,,
ATG,1984,,
AUS,1984,,
AUT,1984,,
AZE,1984,,
BDI,1984,,
BEL,1984,,
BEN,1984,,
BFA,1984,,
BGD,1984,,
BGR,1984,,
BHR,1984,,
BHS,1984,,
BIH,1984,,
BLR,1984,,
BLZ,1984,,
BMU,1984,,
BOL,1984,,
BRA,1984,,
BRB,1984,,
BRN,1984,,
BTN,1984,,
BWA,1984,,
CAF,1984,,
CAN,1984,,
CEB,1984,,
CHE,1984,,
CHI,1984,,
CHL,1984,,
CHN,1984,,
CIV,1984,,
CMR,1984,,
COD,1984,,
COG,1984,,
COL,1984,,
COM,1984,,
CPV,1984,,
CRI,1984,,
CSS,1984,,
CUB,1984,,
CUW,1984,,
CYM,1984,,
CYP,1984,,
CZE,1984,,
DEU,1984,,
DJI,1984,,
DMA,1984,,
DNK,1984,,
DOM,1984,,
DZA,1984,,
EAP,1984,,
EAR,1984,,
EAS,1984,,
ECA,1984,,
ECS,1984,,
ECU,1984,,
EGY,1984,,
EMU,1984,,
ERI,1984,,
ESP,1984,,
EST,1984,,
ETH,1984,,
EUU,1984,,
FCS,1984,,
FIN,1984,,
FJI,1984,,
FRA,1984,,
FRO,1984,,
FSM,1984,,
GAB,1984,,
GBR,1984,,
GEO,1984,,
GHA,1984,,
GIB,1984,,
GIN,1984,,
GMB,1984,,
GNB,1984,,
GNQ,1984,,
GRC,1984,,
GRD,1984,,
GRL,1984,,
GTM,1984,,
GUM,1984,,
GUY,1984,,
HIC,1984,,
HKG,1984,,
HND,1984,,
HPC,1984,,
HRV,1984,,
HTI,1984,,
HUN,1984,,
IBD,1984,,
IBT,1984,,
IDA,1984,,
IDB,1984,,
IDN,1984,,
IDX,1984,,
IMN,1984,,
IND,1984,,
INX,1984,,
IRL,1984,,
IRN,1984,,
IRQ,1984,,
ISL,1984,,
ISR,1984,,
ITA,1984,,
JAM,1984,,
JOR,1984,,
JPN,1984,,
KAZ,1984,,
KEN,1984,,
KGZ,1984,,
KHM,1984,,
KIR,1984,,
KNA,1984,,
KOR,1984,,
KWT,1984,,
LAC,1984,,
LAO,1984,,
LBN,1984,,
LBR,1984,,
LBY,1984,,
LCA,1984,,
LCN,1984,,
LDC,1984,,
LIC,1984,,
LIE,1984,,
LKA,1984,,
LMC,1984,,
LMY,1984,,
LSO,1984,,
LTE,1984,,
LTU,1984,,
LUX,1984,,
LVA,1984,,
MAC,1984,,
MAF,1984,,
MAR,1984,,
MCO,1984,,
MDA,1984,,
MDG,1984,,
MDV,1984,,
MEA,1984,,
MEX,1984,,
MHL,1984,,
MIC,1984,,
MKD,1984,,
MLI,1984,,
MLT,1984,,
MMR,1984,,
MNA,1984,,
MNE,1984,,
MNG,1984,,
MNP,1984,,
MOZ,1984,,
MRT,1984,,
MUS,1984,,
MWI,1984,,
MYS,1984,,
NAC,1984,,
NAM,1984,,
NCL,1984,,
NER,1984,,
NGA,1984,,
NIC,1984,,
NLD,1984,,
NOR,1984,,
NPL,1984,,
NRU,1984,,
NZL,1984,,
OED,1984,,
OMN,1984,,
OSS,1984,,
PAK,1984,,
PAN,1984,,
PER,1984,,
PHL,1984,,
PLW,1984,,
PNG,1984,,
POL,1984,,
PRE,1984,,
PRI,1984,,
PRK,1984,,
PRT,1984,,
PRY,1984,,
PSE,1984,,
PSS,1984,,
PST,1984,,
PYF,1984,,
QAT,1984,,
ROU,1984,,
RUS,1984,,
RWA,1984,,
SAS,1984,,
SAU,1984,,
SDN,1984,,
SEN,1984,,
SGP,1984,,
SLB,1984,,
SLE,1984,,
SLV,1984,,
SMR,1984,,
SOM,1984,,
SRB,1984,,
SSA,1984,,
SSD,1984,,
SSF,1984,,
SST,1984,,
STP,1984,,
SUR,1984,,
SVK,1984,,
SVN,1984,,
SWE,1984,,
SWZ,1984,,
SXM,1984,,
SYC,1984,,
SYR,1984,,
TCA,1984,,
TCD,1984,,
TEA,1984,,
TEC,1984,,
TGO,1984,,
THA,1984,,
TJK,1984,,
TKM,1984,,
TLA,1984,,
TLS,1984,,
TMN,1984,,
TON,1984,,
TSA,1984,,
TSS,1984,,
TTO,1984,,
TUN,1984,,
TUR,1984,,
TUV,1984,,
TZA,1984,,
UGA,1984,,
UKR,1984,,
UMC,1984,,
URY,1984,,
USA,1984,,
UZB,1984,,
VCT,1984,,
VEN,1984,,
VGB,1984,,
VIR,1984,,
VNM,1984,,
VUT,1984,,
WLD,1984,,
WSM,1984,,
XKX,1984,,
YEM,1984,,
ZAF,1984,,
ZMB,1984,,
ZWE,1984,,
ABW,1985,,
AFE,1985,,
AFG,1985,,
AFW,1985,,
AGO,1985,,
ALB,1985,,
AND,1985,,
ARB,1985,,
ARE,1985,,
ARG,1985,,
ARM,1985,,
ASM,1985,,
ATG,1985,,
AUS,1985,,
AUT,1985,,
AZE,1985,,
BDI,1985,,
BEL,1985,,
BEN,1985,,
BFA,1985,,
BGD,1985,,
BGR,1985,,
BHR,1985,,
BHS,1985,,
BIH,1985,,
BLR,1985,,
BLZ,1985,,
BMU,1985,,
BOL,1985,,
BRA,1985,,
BRB,1985,,
BRN,1985,,
BTN,1985,,
BWA,1985,,
CAF,1985,,
CAN,1985,,
CEB,1985,,
CHE,1985,,
CHI,1985,,
CHL,1985,,
CHN,1985,,
CIV,1985,,
CMR,1985,,
COD,1985,,
COG,1985,,
COL,1985,,
COM,1985,,
CPV,1985,,
CRI,1985,,
CSS,1985,,
CUB,1985,,
CUW,1985,,
CYM,1985,,
CYP,1985,,
CZE,1985,,
DEU,1985,,
DJI,1985,,
DMA,1985,,
DNK,1985,,
DOM,1985,,
DZA,1985,,
EAP,1985,,
EAR,1985,,
EAS,1985,,
ECA,1985,,
ECS,1985,,
ECU,1985,,
EGY,1985,,
EMU,1985,,
ERI,1985,,
ESP,1985,,
EST,1985,,
ETH,1985,,
EUU,1985,,
FCS,1985,,
FIN,1985,,
FJI,1985,,
FRA,1985,,
FRO,1985,,
FSM,1985,,
GAB,1985,,
GBR,1985,,
GEO,1985,,
GHA,1985,,
GIB,1985,,
GIN,1985,,
GMB,1985,,
GNB,1985,,
GNQ,1985,,
GRC,1985,,
GRD,1985,,
GRL,1985,,
GTM,1985,,
GUM,1985,,
GUY,1985,,
HIC,1985,,
HKG,1985,,
HND,1985,,
HPC,1985,,
HRV,1985,,
HTI,1985,,
HUN,1985,,
IBD,1985,,
IBT,1985,,
IDA,1985,,
IDB,1985,,
IDN,1985,,
IDX,1985,,
IMN,1985,,
IND,1985,,
INX,1985,,
IRL,1985,,
IRN,1985,,
IRQ,1985,,
ISL,1985,,
ISR,1985,,
ITA,1985,,
JAM,1985,,
JOR,1985,,
JPN,1985,,
KAZ,1985,,
KEN,1985,,
KGZ,1985,,
KHM,1985,,
KIR,1985,,
KNA,1985,,
KOR,1985,,
KWT,1985,,
LAC,1985,,
LAO,1985,,
LBN,1985,,
LBR,1985,,
LBY,1985,,
LCA,1985,,
LCN,1985,,
LDC,1985,,
LIC,1985,,
LIE,1985,,
LKA,1985,,
LMC,1985,,
LMY,1985,,
LSO,1985,,
LTE,1985,,
LTU,1985,,
LUX,1985,,
LVA,1985,,
MAC,1985,,
MAF,1985,,
MAR,1985,,
MCO,1985,,
MDA,1985,,
MDG,1985,,
MDV,1985,,
MEA,1985,,
MEX,1985,,
MHL,1985,,
MIC,1985,,
MKD,1985,,
MLI,1985,,
MLT,1985,,
MMR,1985,,
MNA,1985,,
MNE,1985,,
MNG,1985,,
MNP,1985,,
MOZ,1985,,
MRT,1985,,
MUS,1985,,
MWI,1985,,
MYS,1985,,
NAC,1985,,
NAM,1985,,
NCL,1985,,
NER,1985,,
NGA,1985,,
NIC,1985,,
NLD,1985,,
NOR,1985,,
NPL,1985,,
NRU,1985,,
NZL,1985,,
OED,1985,,
OMN,1985,,
OSS,1985,,
